port,latitude,longitude,mmsis_in_port,port_cluster
2_2,57.71743555023537,10.588337549875176,219001849,7
2_2,57.71743555023537,10.588337549875176,265019000,7
2_2,57.71743555023537,10.588337549875176,219022257,7
2_2,57.71743555023537,10.588337549875176,219026706,7
2_2,57.71743555023537,10.588337549875176,257102400,7
2_2,57.71743555023537,10.588337549875176,219022000,7
2_2,57.71743555023537,10.588337549875176,258572000,7
2_2,57.71743555023537,10.588337549875176,232009818,7
2_2,57.71743555023537,10.588337549875176,219019067,7
2_2,57.71743555023537,10.588337549875176,219017733,7
2_2,57.71743555023537,10.588337549875176,219032932,7
2_2,57.71743555023537,10.588337549875176,219013964,7
2_2,57.71743555023537,10.588337549875176,219031797,7
29_1,55.03925768604428,9.424377275089144,219032016,62
29_1,55.03925768604428,9.424377275089144,636018261,62
29_1,55.03925768604428,9.424377275089144,219000647,62
3_4,55.47864454573789,5.109113756920113,992191507,63
3_4,55.47864454573789,5.109113756920113,992191506,63
3_4,55.47864454573789,5.109113756920113,992191504,63
3_4,55.47864454573789,5.109113756920113,992191503,63
3_4,55.47864454573789,5.109113756920113,992191505,63
3_4,55.47864454573789,5.109113756920113,992191502,63
7_3,55.216665012105,11.740002006695182,219023392,64
7_3,55.216665012105,11.740002006695182,219026899,64
7_3,55.216665012105,11.740002006695182,219027645,64
19_4,55.5962690097418,12.935592736109124,265830360,56
19_4,55.5962690097418,12.935592736109124,265751630,56
19_4,55.5962690097418,12.935592736109124,265516080,56
19_4,55.5962690097418,12.935592736109124,265807560,56
18_4,55.59433288048143,12.354929611808421,219029135,65
18_4,55.59433288048143,12.354929611808421,219029886,65
18_4,55.59433288048143,12.354929611808421,219024174,65
18_4,55.59433288048143,12.354929611808421,219012577,65
18_4,55.59433288048143,12.354929611808421,219018032,65
18_4,55.59433288048143,12.354929611808421,219020337,65
18_4,55.59433288048143,12.354929611808421,219026350,65
18_4,55.59433288048143,12.354929611808421,219022581,65
0_3,55.101231168791394,14.692926671957311,219001058,66
0_3,55.101231168791394,14.692926671957311,219000896,66
0_3,55.101231168791394,14.692926671957311,219007671,66
0_3,55.101231168791394,14.692926671957311,219018488,66
0_3,55.101231168791394,14.692926671957311,219023888,66
0_3,55.101231168791394,14.692926671957311,219025523,66
8_5,55.69834390125301,12.632302080410959,219019441,19
8_5,55.69834390125301,12.632302080410959,219020533,19
8_5,55.69834390125301,12.632302080410959,210350000,19
8_5,55.69834390125301,12.632302080410959,219025528,19
8_5,55.69834390125301,12.632302080410959,219002801,19
8_5,55.69834390125301,12.632302080410959,219002798,19
8_5,55.69834390125301,12.632302080410959,244645000,19
8_5,55.69834390125301,12.632302080410959,230942970,19
8_5,55.69834390125301,12.632302080410959,244641000,19
8_5,55.69834390125301,12.632302080410959,219003121,19
22_4,55.60869801026366,12.442550748686935,219000182,65
22_4,55.60869801026366,12.442550748686935,219018615,65
22_4,55.60869801026366,12.442550748686935,219024050,65
22_4,55.60869801026366,12.442550748686935,219025017,65
13_7,56.55151021469802,8.30552799737306,219015427,67
13_7,56.55151021469802,8.30552799737306,220053927,67
13_7,56.55151021469802,8.30552799737306,219004266,67
13_7,56.55151021469802,8.30552799737306,219031777,67
13_7,56.55151021469802,8.30552799737306,219022081,67
13_0,54.12545250845817,8.862048646754474,211430000,68
13_0,54.12545250845817,8.862048646754474,211807040,68
13_0,54.12545250845817,8.862048646754474,314419000,68
13_0,54.12545250845817,8.862048646754474,211651920,68
13_0,54.12545250845817,8.862048646754474,211342220,68
13_0,54.12545250845817,8.862048646754474,211158000,68
16_6,56.15457832784496,10.21690698619175,219002416,3
16_6,56.15457832784496,10.21690698619175,219029751,3
16_6,56.15457832784496,10.21690698619175,219026261,3
16_6,56.15457832784496,10.21690698619175,219003879,3
16_6,56.15457832784496,10.21690698619175,219003249,3
16_6,56.15457832784496,10.21690698619175,219030184,3
16_6,56.15457832784496,10.21690698619175,219003485,3
29_0,54.36590079896877,10.14295220552607,211211330,23
29_0,54.36590079896877,10.14295220552607,211202400,23
29_0,54.36590079896877,10.14295220552607,218008130,23
29_0,54.36590079896877,10.14295220552607,211286440,23
29_0,54.36590079896877,10.14295220552607,212006000,23
29_0,54.36590079896877,10.14295220552607,246650000,23
29_0,54.36590079896877,10.14295220552607,245097000,23
29_0,54.36590079896877,10.14295220552607,210048000,23
29_0,54.36590079896877,10.14295220552607,265412000,23
29_0,54.36590079896877,10.14295220552607,246507000,23
29_0,54.36590079896877,10.14295220552607,211747930,23
29_0,54.36590079896877,10.14295220552607,275541000,23
29_0,54.36590079896877,10.14295220552607,277550000,23
29_0,54.36590079896877,10.14295220552607,211611070,23
29_0,54.36590079896877,10.14295220552607,211222710,23
9_6,56.10100233457959,15.47470598680176,265631550,69
9_6,56.10100233457959,15.47470598680176,265605850,69
9_6,56.10100233457959,15.47470598680176,265820810,69
12_1,54.94227000831592,10.257599518887135,219023531,70
12_1,54.94227000831592,10.257599518887135,219000733,70
12_1,54.94227000831592,10.257599518887135,219007101,70
12_1,54.94227000831592,10.257599518887135,211225920,70
12_1,54.94227000831592,10.257599518887135,538071245,70
12_1,54.94227000831592,10.257599518887135,211222290,70
12_1,54.94227000831592,10.257599518887135,210336000,70
12_1,54.94227000831592,10.257599518887135,244181000,70
10_3,55.247930805059866,14.83703920145312,219018488,71
10_3,55.247930805059866,14.83703920145312,219014054,71
10_3,55.247930805059866,14.83703920145312,219012793,71
10_3,55.247930805059866,14.83703920145312,219019015,71
10_3,55.247930805059866,14.83703920145312,219000751,71
15_7,56.57551500009377,9.051585000492235,219031164,72
15_7,56.57551500009377,9.051585000492235,219029468,72
15_7,56.57551500009377,9.051585000492235,219015443,72
4_8,56.89300028950226,12.489337126268943,265513270,53
4_8,56.89300028950226,12.489337126268943,265523240,53
4_8,56.89300028950226,12.489337126268943,246697000,53
4_8,56.89300028950226,12.489337126268943,265610940,53
4_8,56.89300028950226,12.489337126268943,219027299,53
4_8,56.89300028950226,12.489337126268943,219027298,53
4_8,56.89300028950226,12.489337126268943,244234000,53
15_0,54.14757326478282,13.65770380131773,211229440,73
15_0,54.14757326478282,13.65770380131773,258269500,73
15_0,54.14757326478282,13.65770380131773,258283000,73
15_0,54.14757326478282,13.65770380131773,241813000,73
14_0,54.1450180403657,12.099240447454592,230643000,26
14_0,54.1450180403657,12.099240447454592,355390000,26
14_0,54.1450180403657,12.099240447454592,265463000,26
14_0,54.1450180403657,12.099240447454592,265031000,26
5_9,57.4372923360494,10.546566668294309,219123000,54
5_9,57.4372923360494,10.546566668294309,219592000,54
5_9,57.4372923360494,10.546566668294309,231872000,54
5_9,57.4372923360494,10.546566668294309,265177000,54
5_9,57.4372923360494,10.546566668294309,265410000,54
5_9,57.4372923360494,10.546566668294309,219019887,54
5_9,57.4372923360494,10.546566668294309,311001250,54
5_9,57.4372923360494,10.546566668294309,219159000,54
5_9,57.4372923360494,10.546566668294309,219304000,54
5_9,57.4372923360494,10.546566668294309,219000407,54
5_9,57.4372923360494,10.546566668294309,316003140,54
5_9,57.4372923360494,10.546566668294309,245613000,54
5_9,57.4372923360494,10.546566668294309,231887000,54
5_9,57.4372923360494,10.546566668294309,331983000,54
5_9,57.4372923360494,10.546566668294309,257981000,54
5_9,57.4372923360494,10.546566668294309,219001239,54
5_9,57.4372923360494,10.546566668294309,219005787,54
5_9,57.4372923360494,10.546566668294309,257755600,54
5_9,57.4372923360494,10.546566668294309,219002732,54
5_9,57.4372923360494,10.546566668294309,211749880,54
5_9,57.4372923360494,10.546566668294309,258349500,54
5_9,57.4372923360494,10.546566668294309,219031423,54
37_5,55.913793349995416,11.672247718228784,219026457,74
37_5,55.913793349995416,11.672247718228784,219002269,74
37_5,55.913793349995416,11.672247718228784,219029386,74
52_10,57.94120538460892,11.573513520527383,266145000,75
52_10,57.94120538460892,11.573513520527383,266461000,75
52_10,57.94120538460892,11.573513520527383,266425000,75
52_10,57.94120538460892,11.573513520527383,265762710,75
11_6,56.139559572452306,10.217335231382147,219021119,3
11_6,56.139559572452306,10.217335231382147,219008177,3
11_6,56.139559572452306,10.217335231382147,219030216,3
11_6,56.139559572452306,10.217335231382147,212900000,3
25_4,55.62319385322726,13.031415238087515,265757700,56
25_4,55.62319385322726,13.031415238087515,265821600,56
25_4,55.62319385322726,13.031415238087515,265594380,56
25_4,55.62319385322726,13.031415238087515,265628170,56
5_8,56.92914025061357,12.351977750293406,265621060,76
5_8,56.92914025061357,12.351977750293406,266381000,76
5_8,56.92914025061357,12.351977750293406,266139000,76
5_8,56.92914025061357,12.351977750293406,265588470,76
44_0,54.50253600968102,11.227329591105356,219000429,77
44_0,54.50253600968102,11.227329591105356,211190000,77
44_0,54.50253600968102,11.227329591105356,211188000,77
44_0,54.50253600968102,11.227329591105356,219000431,77
44_0,54.50253600968102,11.227329591105356,211757540,77
36_3,55.46305425005614,12.202716243019509,244770997,78
36_3,55.46305425005614,12.202716243019509,219000195,78
36_3,55.46305425005614,12.202716243019509,210544000,78
36_3,55.46305425005614,12.202716243019509,341412000,78
65_0,54.830536261435135,11.126986273416161,251848740,20
65_0,54.830536261435135,11.126986273416161,219005979,20
65_0,54.830536261435135,11.126986273416161,219002392,20
65_0,54.830536261435135,11.126986273416161,219015579,20
65_0,54.830536261435135,11.126986273416161,210852000,20
65_0,54.830536261435135,11.126986273416161,219002656,20
10_5,55.70525569675496,9.554180423369084,219026346,79
10_5,55.70525569675496,9.554180423369084,219014818,79
10_5,55.70525569675496,9.554180423369084,244613000,79
10_5,55.70525569675496,9.554180423369084,219024678,79
10_5,55.70525569675496,9.554180423369084,220068000,79
10_5,55.70525569675496,9.554180423369084,219018526,79
10_5,55.70525569675496,9.554180423369084,219030764,79
10_5,55.70525569675496,9.554180423369084,219017288,79
37_3,55.46608285518911,8.436990338301882,219016597,4
37_3,55.46608285518911,8.436990338301882,219034001,4
37_3,55.46608285518911,8.436990338301882,219021578,4
37_3,55.46608285518911,8.436990338301882,232008874,4
37_3,55.46608285518911,8.436990338301882,255915569,4
37_3,55.46608285518911,8.436990338301882,219616000,4
37_3,55.46608285518911,8.436990338301882,258687000,4
37_3,55.46608285518911,8.436990338301882,232054785,4
37_3,55.46608285518911,8.436990338301882,219022580,4
1_10,57.59413322277161,9.977145853917861,257819000,15
1_10,57.59413322277161,9.977145853917861,259490000,15
1_10,57.59413322277161,9.977145853917861,258129000,15
1_10,57.59413322277161,9.977145853917861,331100197,15
1_10,57.59413322277161,9.977145853917861,219236000,15
1_10,57.59413322277161,9.977145853917861,231002000,15
9_7,56.493153343769045,8.599843303761338,219012175,80
9_7,56.493153343769045,8.599843303761338,219001211,80
9_7,56.493153343769045,8.599843303761338,219000166,80
20_4,55.60075526151548,12.484025263562145,209956000,65
20_4,55.60075526151548,12.484025263562145,219850000,65
20_4,55.60075526151548,12.484025263562145,255848000,65
20_4,55.60075526151548,12.484025263562145,244790608,65
4_1,54.89568437633864,12.041180323620942,219007572,81
4_1,54.89568437633864,12.041180323620942,219019801,81
4_1,54.89568437633864,12.041180323620942,231336000,81
62_0,54.794576750565135,9.433550004411765,203247191,82
62_0,54.794576750565135,9.433550004411765,211736820,82
62_0,54.794576750565135,9.433550004411765,211588580,82
62_0,54.794576750565135,9.433550004411765,211462260,82
4_7,56.415088549520085,10.924984821601136,219007362,83
4_7,56.415088549520085,10.924984821601136,244724000,83
4_7,56.415088549520085,10.924984821601136,244723000,83
4_7,56.415088549520085,10.924984821601136,219001647,83
4_7,56.415088549520085,10.924984821601136,219006091,83
4_7,56.415088549520085,10.924984821601136,305198000,83
4_7,56.415088549520085,10.924984821601136,257740000,83
4_7,56.415088549520085,10.924984821601136,548652000,83
14_9,57.59261211301087,9.960311404442393,219011325,15
14_9,57.59261211301087,9.960311404442393,235006758,15
14_9,57.59261211301087,9.960311404442393,219026081,15
14_9,57.59261211301087,9.960311404442393,219002586,15
14_9,57.59261211301087,9.960311404442393,219015595,15
14_9,57.59261211301087,9.960311404442393,219002307,15
14_9,57.59261211301087,9.960311404442393,219022126,15
14_9,57.59261211301087,9.960311404442393,219006918,15
14_9,57.59261211301087,9.960311404442393,219004265,15
14_9,57.59261211301087,9.960311404442393,219001522,15
14_9,57.59261211301087,9.960311404442393,219020578,15
14_9,57.59261211301087,9.960311404442393,220278000,15
14_9,57.59261211301087,9.960311404442393,219014374,15
14_9,57.59261211301087,9.960311404442393,219030412,15
14_9,57.59261211301087,9.960311404442393,219007471,15
14_9,57.59261211301087,9.960311404442393,219012351,15
14_9,57.59261211301087,9.960311404442393,219025137,15
14_9,57.59261211301087,9.960311404442393,219007727,15
14_9,57.59261211301087,9.960311404442393,219025245,15
14_9,57.59261211301087,9.960311404442393,219032649,15
14_9,57.59261211301087,9.960311404442393,258542000,15
14_9,57.59261211301087,9.960311404442393,219003959,15
14_9,57.59261211301087,9.960311404442393,219029329,15
14_9,57.59261211301087,9.960311404442393,219026686,15
14_9,57.59261211301087,9.960311404442393,219031429,15
14_9,57.59261211301087,9.960311404442393,219018892,15
14_9,57.59261211301087,9.960311404442393,257541000,15
14_9,57.59261211301087,9.960311404442393,219106000,15
14_9,57.59261211301087,9.960311404442393,220368000,15
14_9,57.59261211301087,9.960311404442393,219005216,15
14_9,57.59261211301087,9.960311404442393,219005803,15
14_9,57.59261211301087,9.960311404442393,219006792,15
14_9,57.59261211301087,9.960311404442393,219008783,15
14_9,57.59261211301087,9.960311404442393,219030544,15
14_9,57.59261211301087,9.960311404442393,219012671,15
14_9,57.59261211301087,9.960311404442393,219015318,15
14_9,57.59261211301087,9.960311404442393,219006164,15
14_9,57.59261211301087,9.960311404442393,219010244,15
14_9,57.59261211301087,9.960311404442393,219005902,15
14_9,57.59261211301087,9.960311404442393,220038000,15
14_9,57.59261211301087,9.960311404442393,219787000,15
14_9,57.59261211301087,9.960311404442393,244710825,15
14_9,57.59261211301087,9.960311404442393,219006383,15
14_9,57.59261211301087,9.960311404442393,259028800,15
14_9,57.59261211301087,9.960311404442393,219006443,15
14_9,57.59261211301087,9.960311404442393,219005496,15
14_9,57.59261211301087,9.960311404442393,265674430,15
14_9,57.59261211301087,9.960311404442393,258092000,15
14_9,57.59261211301087,9.960311404442393,219006092,15
14_9,57.59261211301087,9.960311404442393,219012521,15
14_9,57.59261211301087,9.960311404442393,219002051,15
14_9,57.59261211301087,9.960311404442393,220043000,15
14_9,57.59261211301087,9.960311404442393,219007596,15
14_9,57.59261211301087,9.960311404442393,219007577,15
14_9,57.59261211301087,9.960311404442393,220051000,15
7_5,55.69605474824527,12.612040857540993,219014727,19
7_5,55.69605474824527,12.612040857540993,219001375,19
7_5,55.69605474824527,12.612040857540993,219006387,19
7_5,55.69605474824527,12.612040857540993,219014266,19
7_5,55.69605474824527,12.612040857540993,219007035,19
7_5,55.69605474824527,12.612040857540993,219006078,19
7_5,55.69605474824527,12.612040857540993,219006221,19
7_5,55.69605474824527,12.612040857540993,219004695,19
7_5,55.69605474824527,12.612040857540993,219006008,19
7_5,55.69605474824527,12.612040857540993,219017717,19
7_5,55.69605474824527,12.612040857540993,219006006,19
7_5,55.69605474824527,12.612040857540993,219012277,19
7_5,55.69605474824527,12.612040857540993,219005252,19
7_5,55.69605474824527,12.612040857540993,219005574,19
7_5,55.69605474824527,12.612040857540993,219007693,19
7_5,55.69605474824527,12.612040857540993,219000632,19
7_5,55.69605474824527,12.612040857540993,219026305,19
7_5,55.69605474824527,12.612040857540993,219026304,19
7_5,55.69605474824527,12.612040857540993,219026301,19
7_5,55.69605474824527,12.612040857540993,219026300,19
7_5,55.69605474824527,12.612040857540993,2190047,19
7_5,55.69605474824527,12.612040857540993,219002801,19
7_5,55.69605474824527,12.612040857540993,219002798,19
7_5,55.69605474824527,12.612040857540993,219020533,19
18_6,56.15676686395383,14.822531392260155,229399000,84
18_6,56.15676686395383,14.822531392260155,265619980,84
18_6,56.15676686395383,14.822531392260155,311001602,84
18_6,56.15676686395383,14.822531392260155,209764000,84
11_10,57.654300000269856,10.62620668898825,636021331,7
11_10,57.654300000269856,10.62620668898825,265002000,7
11_10,57.654300000269856,10.62620668898825,538006140,7
11_8,57.054855034541184,9.96076211109083,219000552,85
11_8,57.054855034541184,9.96076211109083,219005474,85
11_8,57.054855034541184,9.96076211109083,219001083,85
50_0,54.609479907527984,11.339892578576151,992111798,57
50_0,54.609479907527984,11.339892578576151,992111795,57
50_0,54.609479907527984,11.339892578576151,992111797,57
2_6,55.993079671670515,12.744319345930704,265772310,31
2_6,55.993079671670515,12.744319345930704,265712190,31
2_6,55.993079671670515,12.744319345930704,265522730,31
2_6,55.993079671670515,12.744319345930704,265754450,31
2_6,55.993079671670515,12.744319345930704,265023550,31
2_6,55.993079671670515,12.744319345930704,265725520,31
41_10,57.70841184961666,11.697855310795667,265522230,86
41_10,57.70841184961666,11.697855310795667,265522240,86
41_10,57.70841184961666,11.697855310795667,265522220,86
41_10,57.70841184961666,11.697855310795667,265522210,86
41_10,57.70841184961666,11.697855310795667,265573140,86
41_10,57.70841184961666,11.697855310795667,265513810,86
27_0,54.35893700542557,10.146738180319995,211211850,23
27_0,54.35893700542557,10.146738180319995,211611070,23
27_0,54.35893700542557,10.146738180319995,211947000,23
27_0,54.35893700542557,10.146738180319995,211231520,23
27_0,54.35893700542557,10.146738180319995,211215730,23
21_4,55.60984008418719,12.389672388136525,219029665,65
21_4,55.60984008418719,12.389672388136525,219002981,65
21_4,55.60984008418719,12.389672388136525,219000496,65
21_4,55.60984008418719,12.389672388136525,219026079,65
21_4,55.60984008418719,12.389672388136525,219030561,65
21_4,55.60984008418719,12.389672388136525,219025446,65
21_4,55.60984008418719,12.389672388136525,219026076,65
21_4,55.60984008418719,12.389672388136525,219021504,65
21_4,55.60984008418719,12.389672388136525,219026175,65
21_4,55.60984008418719,12.389672388136525,219034190,65
21_4,55.60984008418719,12.389672388136525,219030424,65
21_4,55.60984008418719,12.389672388136525,219023349,65
32_7,56.79372900048767,8.864208205176281,219014753,13
32_7,56.79372900048767,8.864208205176281,219020125,13
32_7,56.79372900048767,8.864208205176281,219014948,13
32_7,56.79372900048767,8.864208205176281,219023664,13
32_7,56.79372900048767,8.864208205176281,219005886,13
1_2,57.70237344518067,11.66442714931813,265522210,86
1_2,57.70237344518067,11.66442714931813,265522220,86
1_2,57.70237344518067,11.66442714931813,265522240,86
1_2,57.70237344518067,11.66442714931813,265581970,86
1_2,57.70237344518067,11.66442714931813,265579090,86
40_5,55.96355631110199,11.845522840919921,231048000,87
40_5,55.96355631110199,11.845522840919921,219020398,87
40_5,55.96355631110199,11.845522840919921,219021388,87
40_5,55.96355631110199,11.845522840919921,219023312,87
40_5,55.96355631110199,11.845522840919921,219025740,87
40_5,55.96355631110199,11.845522840919921,219009183,87
40_5,55.96355631110199,11.845522840919921,220205000,87
40_5,55.96355631110199,11.845522840919921,219008474,87
40_5,55.96355631110199,11.845522840919921,219026595,87
40_5,55.96355631110199,11.845522840919921,220352000,87
40_5,55.96355631110199,11.845522840919921,219029112,87
40_5,55.96355631110199,11.845522840919921,219002602,87
40_5,55.96355631110199,11.845522840919921,219032811,87
40_5,55.96355631110199,11.845522840919921,219024702,87
40_5,55.96355631110199,11.845522840919921,219021266,87
40_5,55.96355631110199,11.845522840919921,211376820,87
40_5,55.96355631110199,11.845522840919921,220432000,87
40_5,55.96355631110199,11.845522840919921,219017815,87
40_5,55.96355631110199,11.845522840919921,219000245,87
40_5,55.96355631110199,11.845522840919921,219000159,87
1_6,55.9739193333445,11.299580333302996,219705000,55
1_6,55.9739193333445,11.299580333302996,219018172,55
1_6,55.9739193333445,11.299580333302996,219022903,55
24_5,55.76039336911438,12.602106094799185,219028243,19
24_5,55.76039336911438,12.602106094799185,219017412,19
24_5,55.76039336911438,12.602106094799185,219009871,19
24_5,55.76039336911438,12.602106094799185,219029637,19
24_5,55.76039336911438,12.602106094799185,257058100,19
24_5,55.76039336911438,12.602106094799185,219022389,19
24_5,55.76039336911438,12.602106094799185,219022390,19
24_5,55.76039336911438,12.602106094799185,219025371,19
24_5,55.76039336911438,12.602106094799185,219000189,19
24_5,55.76039336911438,12.602106094799185,219014219,19
24_5,55.76039336911438,12.602106094799185,219031192,19
1_4,55.47518301918369,10.539355647744609,257206000,88
1_4,55.47518301918369,10.539355647744609,210552000,88
1_4,55.47518301918369,10.539355647744609,212575000,88
1_4,55.47518301918369,10.539355647744609,219011491,88
29_7,56.76414100139482,8.863925400373908,219006284,13
29_7,56.76414100139482,8.863925400373908,219029422,13
29_7,56.76414100139482,8.863925400373908,219005887,13
29_7,56.76414100139482,8.863925400373908,219006283,13
29_7,56.76414100139482,8.863925400373908,219006389,13
9_4,55.53849667200881,5.031821832768035,259140000,89
9_4,55.53849667200881,5.031821832768035,992191512,89
9_4,55.53849667200881,5.031821832768035,538010661,89
9_4,55.53849667200881,5.031821832768035,992191513,89
9_4,55.53849667200881,5.031821832768035,2194006,89
9_4,55.53849667200881,5.031821832768035,219449000,89
53_0,54.655353154224116,11.348875456144734,219000429,57
53_0,54.655353154224116,11.348875456144734,211190000,57
53_0,54.655353154224116,11.348875456144734,211188000,57
53_0,54.655353154224116,11.348875456144734,219000431,57
53_0,54.655353154224116,11.348875456144734,245693000,57
53_0,54.655353154224116,11.348875456144734,219448000,57
53_0,54.655353154224116,11.348875456144734,219472000,57
53_0,54.655353154224116,11.348875456144734,219016577,57
53_0,54.655353154224116,11.348875456144734,970015011,57
53_0,54.655353154224116,11.348875456144734,219018788,57
53_0,54.655353154224116,11.348875456144734,219016665,57
53_0,54.655353154224116,11.348875456144734,244860678,57
53_0,54.655353154224116,11.348875456144734,219007462,57
53_0,54.655353154224116,11.348875456144734,219021596,57
53_0,54.655353154224116,11.348875456144734,304855000,57
53_0,54.655353154224116,11.348875456144734,219299000,57
53_0,54.655353154224116,11.348875456144734,246607000,57
53_0,54.655353154224116,11.348875456144734,219033221,57
53_0,54.655353154224116,11.348875456144734,219028973,57
53_0,54.655353154224116,11.348875456144734,219000155,57
23_0,54.180529145909695,12.09709629144776,218000630,26
23_0,54.180529145909695,12.09709629144776,211601590,26
23_0,54.180529145909695,12.09709629144776,211378700,26
23_0,54.180529145909695,12.09709629144776,211590700,26
4_3,55.21184301612248,12.160599209158763,219007572,90
4_3,55.21184301612248,12.160599209158763,219031754,90
4_3,55.21184301612248,12.160599209158763,245257000,90
35_1,55.09346670563618,14.692189325709588,244016000,66
35_1,55.09346670563618,14.692189325709588,219033720,66
35_1,55.09346670563618,14.692189325709588,219022260,66
35_1,55.09346670563618,14.692189325709588,219032956,66
35_1,55.09346670563618,14.692189325709588,219019015,66
35_1,55.09346670563618,14.692189325709588,219018488,66
35_1,55.09346670563618,14.692189325709588,219007671,66
35_1,55.09346670563618,14.692189325709588,219173000,66
46_0,54.58602219574714,11.371340279886399,244475000,57
46_0,54.58602219574714,11.371340279886399,218197000,57
46_0,54.58602219574714,11.371340279886399,205196000,57
46_0,54.58602219574714,11.371340279886399,235116828,57
46_0,54.58602219574714,11.371340279886399,255915769,57
46_0,54.58602219574714,11.371340279886399,246702000,57
5_4,55.49141037453345,9.496573076448158,219026202,91
5_4,55.49141037453345,9.496573076448158,230698000,91
5_4,55.49141037453345,9.496573076448158,244321000,91
16_8,57.11275703176764,12.242162797981491,265570730,92
16_8,57.11275703176764,12.242162797981491,265704020,92
16_8,57.11275703176764,12.242162797981491,265518160,92
16_8,57.11275703176764,12.242162797981491,244178000,92
16_8,57.11275703176764,12.242162797981491,257091890,92
16_8,57.11275703176764,12.242162797981491,259143000,92
16_1,54.97254266736403,11.86446466689578,246389000,93
16_1,54.97254266736403,11.86446466689578,235106475,93
16_1,54.97254266736403,11.86446466689578,245371000,93
18_5,55.719630035806425,4.797716325104721,992191539,94
18_5,55.719630035806425,4.797716325104721,992191538,94
18_5,55.719630035806425,4.797716325104721,992191523,94
18_5,55.719630035806425,4.797716325104721,992191524,94
18_5,55.719630035806425,4.797716325104721,992191522,94
19_0,54.156350334280724,12.12179532235512,211138490,26
19_0,54.156350334280724,12.12179532235512,246774000,26
19_0,54.156350334280724,12.12179532235512,218767000,26
19_0,54.156350334280724,12.12179532235512,276462000,26
19_0,54.156350334280724,12.12179532235512,211266470,26
19_0,54.156350334280724,12.12179532235512,275541000,26
19_0,54.156350334280724,12.12179532235512,305543000,26
19_0,54.156350334280724,12.12179532235512,244335000,26
19_0,54.156350334280724,12.12179532235512,255915583,26
19_0,54.156350334280724,12.12179532235512,305661000,26
19_0,54.156350334280724,12.12179532235512,244740080,26
19_0,54.156350334280724,12.12179532235512,211216490,26
22_7,56.69580389366597,8.22078010816572,219029708,9
22_7,56.69580389366597,8.22078010816572,259040100,9
22_7,56.69580389366597,8.22078010816572,219001588,9
22_7,56.69580389366597,8.22078010816572,219329000,9
22_7,56.69580389366597,8.22078010816572,219794000,9
22_7,56.69580389366597,8.22078010816572,220490000,9
22_7,56.69580389366597,8.22078010816572,219015382,9
22_7,56.69580389366597,8.22078010816572,219020920,9
22_7,56.69580389366597,8.22078010816572,219010979,9
22_7,56.69580389366597,8.22078010816572,219025535,9
22_7,56.69580389366597,8.22078010816572,219921000,9
22_7,56.69580389366597,8.22078010816572,219014011,9
22_7,56.69580389366597,8.22078010816572,219000581,9
22_7,56.69580389366597,8.22078010816572,219923000,9
22_7,56.69580389366597,8.22078010816572,219028965,9
22_7,56.69580389366597,8.22078010816572,219015604,9
22_7,56.69580389366597,8.22078010816572,219006024,9
22_7,56.69580389366597,8.22078010816572,219019012,9
12_10,57.655604011611835,10.65905900795681,246745000,7
12_10,57.655604011611835,10.65905900795681,266212000,7
12_10,57.655604011611835,10.65905900795681,219032932,7
39_3,55.46982283601616,12.19417816876759,219003315,78
39_3,55.46982283601616,12.19417816876759,219032650,78
39_3,55.46982283601616,12.19417816876759,219012331,78
39_3,55.46982283601616,12.19417816876759,219030557,78
39_3,55.46982283601616,12.19417816876759,219015403,78
39_3,55.46982283601616,12.19417816876759,219024077,78
30_0,54.371227542033914,12.72686049903009,211411230,95
30_0,54.371227542033914,12.72686049903009,211771340,95
30_0,54.371227542033914,12.72686049903009,211180590,95
30_0,54.371227542033914,12.72686049903009,211543450,95
28_5,55.85029950366546,12.573657753899944,219033674,6
28_5,55.85029950366546,12.573657753899944,219030768,6
28_5,55.85029950366546,12.573657753899944,219011448,6
28_5,55.85029950366546,12.573657753899944,219027576,6
18_1,54.98337866840346,12.281289009338948,219003541,96
18_1,54.98337866840346,12.281289009338948,219002874,96
18_1,54.98337866840346,12.281289009338948,219027205,96
6_4,55.49158013000441,9.490879431558309,219000193,91
6_4,55.49158013000441,9.490879431558309,230698000,91
6_4,55.49158013000441,9.490879431558309,244321000,91
34_4,55.66923393373894,11.095863350706466,246541000,97
34_4,55.66923393373894,11.095863350706466,266475000,97
34_4,55.66923393373894,11.095863350706466,219023833,97
34_4,55.66923393373894,11.095863350706466,257667000,97
34_4,55.66923393373894,11.095863350706466,311027500,97
34_4,55.66923393373894,11.095863350706466,220272000,97
34_4,55.66923393373894,11.095863350706466,220259000,97
34_4,55.66923393373894,11.095863350706466,314824000,97
34_4,55.66923393373894,11.095863350706466,211333700,97
34_4,55.66923393373894,11.095863350706466,219017151,97
34_4,55.66923393373894,11.095863350706466,220474000,97
41_5,55.963196653013945,12.007450247362888,209968000,98
41_5,55.963196653013945,12.007450247362888,341810000,98
41_5,55.963196653013945,12.007450247362888,219025274,98
41_5,55.963196653013945,12.007450247362888,219009412,98
24_10,57.681740724221164,11.694045332942128,265550210,86
24_10,57.681740724221164,11.694045332942128,219076000,86
24_10,57.681740724221164,11.694045332942128,219030593,86
5_6,56.02750918910021,12.693724837554749,219027899,31
5_6,56.02750918910021,12.693724837554749,265182000,31
5_6,56.02750918910021,12.693724837554749,265504690,31
